R0301|10001112|510050P1803M02900  |50ETF沽3月2900      |510050|50ETF   |EBS|E|P|      10000|     2.9000|20171128|20180328|20180328|20180329|20180328|1|       12175|     0.1162|     0.1162|     2.8660|N|     0.4028|     0.0001|         4601.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001113|510050P1803M02950  |50ETF沽3月2950      |510050|50ETF   |EBS|E|P|      10000|     2.9500|20171128|20180328|20180328|20180329|20180328|1|        8401|     0.1499|     0.1499|     2.8660|N|     0.4365|     0.0001|         4938.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001114|510050P1803M03000  |50ETF沽3月3000      |510050|50ETF   |EBS|E|P|      10000|     3.0000|20171128|20180328|20180328|20180329|20180328|1|       14990|     0.1769|     0.1769|     2.8660|N|     0.4635|     0.0001|         5208.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001115|510050C1806M02800  |50ETF购6月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20171128|20180627|20180627|20180628|20180627|1|        3135|     0.2266|     0.2256|     2.8660|N|     0.5122|     0.0001|         5695.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001116|510050C1806M02850  |50ETF购6月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20171128|20180627|20180627|20180628|20180627|1|        3040|     0.1988|     0.1977|     2.8660|N|     0.4843|     0.0001|         5416.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001117|510050C1806M02900  |50ETF购6月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20171128|20180627|20180627|20180628|20180627|1|        4644|     0.1748|     0.1736|     2.8660|N|     0.4568|     0.0001|         4835.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001118|510050C1806M02950  |50ETF购6月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20171128|20180627|20180627|20180628|20180627|1|        3381|     0.1528|     0.1526|     2.8660|N|     0.4308|     0.0001|         4125.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001119|510050C1806M03000  |50ETF购6月3000      |510050|50ETF   |EBS|E|C|      10000|     3.0000|20171128|20180627|20180627|20180628|20180627|1|        8865|     0.1336|     0.1333|     2.8660|N|     0.4065|     0.0001|         3432.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001120|510050P1806M02800  |50ETF沽6月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20171128|20180627|20180627|20180628|20180627|1|        5223|     0.1308|     0.1309|     2.8660|N|     0.4043|     0.0001|         4088.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001121|510050P1806M02850  |50ETF沽6月2850      |510050|50ETF   |EBS|E|P|      10000|     2.8500|20171128|20180627|20180627|20180628|20180627|1|        5038|     0.1533|     0.1533|     2.8660|N|     0.4367|     0.0001|         4812.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001122|510050P1806M02900  |50ETF沽6月2900      |510050|50ETF   |EBS|E|P|      10000|     2.9000|20171128|20180627|20180627|20180628|20180627|1|        5704|     0.1788|     0.1788|     2.8660|N|     0.4654|     0.0001|         5227.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001123|510050P1806M02950  |50ETF沽6月2950      |510050|50ETF   |EBS|E|P|      10000|     2.9500|20171128|20180627|20180627|20180628|20180627|1|        4886|     0.2043|     0.2063|     2.8660|N|     0.4929|     0.0001|         5502.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
