,expiry,date,strike,id,type,path,is_atm,atm_type
955,20170823,20170703,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170703\2550\10000940P\10000940vols_data.csv,1,2
956,20170927,20170703,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170703\2550\10000913C\10000913vols_data.csv,1,3
957,20170927,20170703,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170703\2550\10000914P\10000914vols_data.csv,1,3
958,20171227,20170703,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170703\2550\10000915C\10000915vols_data.csv,1,4
959,20171227,20170703,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170703\2550\10000916P\10000916vols_data.csv,1,4
960,20170726,20170704,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170704\2550\10000911C\10000911vols_data.csv,1,1
961,20170726,20170704,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170704\2550\10000912P\10000912vols_data.csv,1,1
962,20170823,20170704,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170704\2550\10000935C\10000935vols_data.csv,1,2
963,20170823,20170704,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170704\2550\10000940P\10000940vols_data.csv,1,2
964,20170927,20170704,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170704\2550\10000913C\10000913vols_data.csv,1,3
965,20170927,20170704,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170704\2550\10000914P\10000914vols_data.csv,1,3
966,20171227,20170704,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170704\2550\10000915C\10000915vols_data.csv,1,4
967,20171227,20170704,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170704\2550\10000916P\10000916vols_data.csv,1,4
968,20170726,20170705,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170705\2500\10000905C\10000905vols_data.csv,1,1
969,20170726,20170705,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170705\2500\10000910P\10000910vols_data.csv,1,1
970,20170823,20170705,2500,10000934,C,E:/Pycharm/data/option_data\20170823\20170705\2500\10000934C\10000934vols_data.csv,1,2
971,20170823,20170705,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170705\2500\10000939P\10000939vols_data.csv,1,2
972,20170927,20170705,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170705\2500\10000855C\10000855vols_data.csv,1,3
973,20170927,20170705,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170705\2500\10000856P\10000856vols_data.csv,1,3
974,20171227,20170705,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170705\2500\10000899C\10000899vols_data.csv,1,4
975,20171227,20170705,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170705\2500\10000900P\10000900vols_data.csv,1,4
976,20170726,20170706,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170706\2550\10000911C\10000911vols_data.csv,1,1
977,20170726,20170706,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170706\2550\10000912P\10000912vols_data.csv,1,1
978,20170823,20170706,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170706\2550\10000935C\10000935vols_data.csv,1,2
979,20170823,20170706,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170706\2550\10000940P\10000940vols_data.csv,1,2
980,20170927,20170706,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170706\2550\10000913C\10000913vols_data.csv,1,3
981,20170927,20170706,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170706\2550\10000914P\10000914vols_data.csv,1,3
982,20171227,20170706,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170706\2550\10000915C\10000915vols_data.csv,1,4
983,20171227,20170706,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170706\2550\10000916P\10000916vols_data.csv,1,4
984,20170726,20170707,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170707\2550\10000911C\10000911vols_data.csv,1,1
985,20170726,20170707,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170707\2550\10000912P\10000912vols_data.csv,1,1
986,20170823,20170707,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170707\2550\10000935C\10000935vols_data.csv,1,2
987,20170823,20170707,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170707\2550\10000940P\10000940vols_data.csv,1,2
988,20170927,20170707,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170707\2550\10000913C\10000913vols_data.csv,1,3
989,20170927,20170707,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170707\2550\10000914P\10000914vols_data.csv,1,3
990,20171227,20170707,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170707\2550\10000915C\10000915vols_data.csv,1,4
991,20171227,20170707,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170707\2550\10000916P\10000916vols_data.csv,1,4
992,20170726,20170710,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170710\2550\10000911C\10000911vols_data.csv,1,1
993,20170726,20170710,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170710\2550\10000912P\10000912vols_data.csv,1,1
994,20170823,20170710,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170710\2550\10000935C\10000935vols_data.csv,1,2
995,20170823,20170710,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170710\2550\10000940P\10000940vols_data.csv,1,2
996,20170927,20170710,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170710\2550\10000913C\10000913vols_data.csv,1,3
997,20170927,20170710,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170710\2550\10000914P\10000914vols_data.csv,1,3
998,20171227,20170710,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170710\2550\10000915C\10000915vols_data.csv,1,4
999,20171227,20170710,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170710\2550\10000916P\10000916vols_data.csv,1,4
1000,20170726,20170711,2600,10000919,C,E:/Pycharm/data/option_data\20170726\20170711\2600\10000919C\10000919vols_data.csv,1,1
1001,20170726,20170711,2600,10000920,P,E:/Pycharm/data/option_data\20170726\20170711\2600\10000920P\10000920vols_data.csv,1,1
1002,20170823,20170711,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170711\2600\10000936C\10000936vols_data.csv,1,2
1003,20170823,20170711,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170711\2600\10000941P\10000941vols_data.csv,1,2
1004,20170927,20170711,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170711\2600\10000921C\10000921vols_data.csv,1,3
1005,20170927,20170711,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170711\2600\10000922P\10000922vols_data.csv,1,3
1006,20171227,20170711,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170711\2600\10000923C\10000923vols_data.csv,1,4
1007,20171227,20170711,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170711\2600\10000924P\10000924vols_data.csv,1,4
1008,20170726,20170712,2600,10000919,C,E:/Pycharm/data/option_data\20170726\20170712\2600\10000919C\10000919vols_data.csv,1,1
1009,20170726,20170712,2600,10000920,P,E:/Pycharm/data/option_data\20170726\20170712\2600\10000920P\10000920vols_data.csv,1,1
1010,20170823,20170712,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170712\2600\10000936C\10000936vols_data.csv,1,2
1011,20170823,20170712,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170712\2600\10000941P\10000941vols_data.csv,1,2
1012,20170927,20170712,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170712\2600\10000921C\10000921vols_data.csv,1,3
1013,20170927,20170712,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170712\2600\10000922P\10000922vols_data.csv,1,3
1014,20171227,20170712,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170712\2600\10000923C\10000923vols_data.csv,1,4
1015,20171227,20170712,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170712\2600\10000924P\10000924vols_data.csv,1,4
1016,20170726,20170713,2600,10000919,C,E:/Pycharm/data/option_data\20170726\20170713\2600\10000919C\10000919vols_data.csv,1,1
1017,20170726,20170713,2600,10000920,P,E:/Pycharm/data/option_data\20170726\20170713\2600\10000920P\10000920vols_data.csv,1,1
1018,20170823,20170713,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170713\2600\10000936C\10000936vols_data.csv,1,2
1019,20170823,20170713,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170713\2600\10000941P\10000941vols_data.csv,1,2
1020,20170927,20170713,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170713\2600\10000921C\10000921vols_data.csv,1,3
1021,20170927,20170713,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170713\2600\10000922P\10000922vols_data.csv,1,3
1022,20171227,20170713,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170713\2600\10000923C\10000923vols_data.csv,1,4
1023,20171227,20170713,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170713\2600\10000924P\10000924vols_data.csv,1,4
1024,20170726,20170714,2600,10000919,C,E:/Pycharm/data/option_data\20170726\20170714\2600\10000919C\10000919vols_data.csv,1,1
1025,20170726,20170714,2600,10000920,P,E:/Pycharm/data/option_data\20170726\20170714\2600\10000920P\10000920vols_data.csv,1,1
1026,20170823,20170714,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170714\2600\10000936C\10000936vols_data.csv,1,2
1027,20170823,20170714,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170714\2600\10000941P\10000941vols_data.csv,1,2
1028,20170927,20170714,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170714\2600\10000921C\10000921vols_data.csv,1,3
1029,20170927,20170714,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170714\2600\10000922P\10000922vols_data.csv,1,3
1030,20171227,20170714,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170714\2600\10000923C\10000923vols_data.csv,1,4
1031,20171227,20170714,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170714\2600\10000924P\10000924vols_data.csv,1,4
1032,20170726,20170717,2650,10000927,C,E:/Pycharm/data/option_data\20170726\20170717\2650\10000927C\10000927vols_data.csv,1,1
1033,20170726,20170717,2650,10000928,P,E:/Pycharm/data/option_data\20170726\20170717\2650\10000928P\10000928vols_data.csv,1,1
1034,20170823,20170717,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170717\2650\10000937C\10000937vols_data.csv,1,2
1035,20170823,20170717,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170717\2650\10000942P\10000942vols_data.csv,1,2
1036,20170927,20170717,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170717\2650\10000929C\10000929vols_data.csv,1,3
1037,20170927,20170717,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170717\2650\10000930P\10000930vols_data.csv,1,3
1038,20171227,20170717,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170717\2650\10000931C\10000931vols_data.csv,1,4
1039,20171227,20170717,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170717\2650\10000932P\10000932vols_data.csv,1,4
1040,20170726,20170718,2650,10000927,C,E:/Pycharm/data/option_data\20170726\20170718\2650\10000927C\10000927vols_data.csv,1,1
1041,20170726,20170718,2650,10000928,P,E:/Pycharm/data/option_data\20170726\20170718\2650\10000928P\10000928vols_data.csv,1,1
1042,20170823,20170718,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170718\2650\10000937C\10000937vols_data.csv,1,2
1043,20170823,20170718,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170718\2650\10000942P\10000942vols_data.csv,1,2
1044,20170927,20170718,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170718\2650\10000929C\10000929vols_data.csv,1,3
1045,20170927,20170718,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170718\2650\10000930P\10000930vols_data.csv,1,3
1046,20171227,20170718,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170718\2650\10000931C\10000931vols_data.csv,1,4
1047,20171227,20170718,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170718\2650\10000932P\10000932vols_data.csv,1,4
1048,20170726,20170719,2650,10000927,C,E:/Pycharm/data/option_data\20170726\20170719\2650\10000927C\10000927vols_data.csv,1,1
1049,20170726,20170719,2650,10000928,P,E:/Pycharm/data/option_data\20170726\20170719\2650\10000928P\10000928vols_data.csv,1,1
1050,20170823,20170719,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170719\2650\10000937C\10000937vols_data.csv,1,2
1051,20170823,20170719,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170719\2650\10000942P\10000942vols_data.csv,1,2
1052,20170927,20170719,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170719\2650\10000929C\10000929vols_data.csv,1,3
1053,20170927,20170719,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170719\2650\10000930P\10000930vols_data.csv,1,3
1054,20171227,20170719,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170719\2650\10000931C\10000931vols_data.csv,1,4
1055,20171227,20170719,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170719\2650\10000932P\10000932vols_data.csv,1,4
1056,20170726,20170720,2650,10000927,C,E:/Pycharm/data/option_data\20170726\20170720\2650\10000927C\10000927vols_data.csv,1,1
1057,20170726,20170720,2650,10000928,P,E:/Pycharm/data/option_data\20170726\20170720\2650\10000928P\10000928vols_data.csv,1,1
1058,20170823,20170720,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170720\2650\10000937C\10000937vols_data.csv,1,2
1059,20170823,20170720,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170720\2650\10000942P\10000942vols_data.csv,1,2
1060,20170927,20170720,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170720\2650\10000929C\10000929vols_data.csv,1,3
1061,20170927,20170720,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170720\2650\10000930P\10000930vols_data.csv,1,3
1062,20171227,20170720,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170720\2650\10000931C\10000931vols_data.csv,1,4
1063,20171227,20170720,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170720\2650\10000932P\10000932vols_data.csv,1,4
1064,20170726,20170721,2700,10000945,C,E:/Pycharm/data/option_data\20170726\20170721\2700\10000945C\10000945vols_data.csv,1,1
1065,20170726,20170721,2700,10000946,P,E:/Pycharm/data/option_data\20170726\20170721\2700\10000946P\10000946vols_data.csv,1,1
1066,20170823,20170721,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170721\2700\10000947C\10000947vols_data.csv,1,2
1067,20170823,20170721,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170721\2700\10000948P\10000948vols_data.csv,1,2
1068,20170927,20170721,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170721\2700\10000949C\10000949vols_data.csv,1,3
1069,20170927,20170721,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170721\2700\10000950P\10000950vols_data.csv,1,3
1070,20171227,20170721,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170721\2700\10000951C\10000951vols_data.csv,1,4
1071,20171227,20170721,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170721\2700\10000952P\10000952vols_data.csv,1,4
1072,20170726,20170724,2700,10000945,C,E:/Pycharm/data/option_data\20170726\20170724\2700\10000945C\10000945vols_data.csv,1,1
1073,20170726,20170724,2700,10000946,P,E:/Pycharm/data/option_data\20170726\20170724\2700\10000946P\10000946vols_data.csv,1,1
1074,20170823,20170724,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170724\2700\10000947C\10000947vols_data.csv,1,2
1075,20170823,20170724,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170724\2700\10000948P\10000948vols_data.csv,1,2
1076,20170927,20170724,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170724\2700\10000949C\10000949vols_data.csv,1,3
1077,20170927,20170724,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170724\2700\10000950P\10000950vols_data.csv,1,3
1078,20171227,20170724,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170724\2700\10000951C\10000951vols_data.csv,1,4
1079,20171227,20170724,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170724\2700\10000952P\10000952vols_data.csv,1,4
1080,20170726,20170725,2700,10000945,C,E:/Pycharm/data/option_data\20170726\20170725\2700\10000945C\10000945vols_data.csv,1,1
1081,20170726,20170725,2700,10000946,P,E:/Pycharm/data/option_data\20170726\20170725\2700\10000946P\10000946vols_data.csv,1,1
1082,20170823,20170725,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170725\2700\10000947C\10000947vols_data.csv,1,2
1083,20170823,20170725,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170725\2700\10000948P\10000948vols_data.csv,1,2
1084,20170927,20170725,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170725\2700\10000949C\10000949vols_data.csv,1,3
1085,20170927,20170725,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170725\2700\10000950P\10000950vols_data.csv,1,3
1086,20171227,20170725,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170725\2700\10000951C\10000951vols_data.csv,1,4
1087,20171227,20170725,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170725\2700\10000952P\10000952vols_data.csv,1,4
1088,20170726,20170726,2700,10000945,C,E:/Pycharm/data/option_data\20170726\20170726\2700\10000945C\10000945vols_data.csv,1,1
1089,20170726,20170726,2700,10000946,P,E:/Pycharm/data/option_data\20170726\20170726\2700\10000946P\10000946vols_data.csv,1,1
1090,20170823,20170726,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170726\2700\10000947C\10000947vols_data.csv,1,2
1091,20170823,20170726,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170726\2700\10000948P\10000948vols_data.csv,1,2
1092,20170927,20170726,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170726\2700\10000949C\10000949vols_data.csv,1,3
1093,20170927,20170726,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170726\2700\10000950P\10000950vols_data.csv,1,3
1094,20171227,20170726,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170726\2700\10000951C\10000951vols_data.csv,1,4
1095,20171227,20170726,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170726\2700\10000952P\10000952vols_data.csv,1,4
1096,20170823,20170727,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170727\2700\10000947C\10000947vols_data.csv,1,1
1097,20170823,20170727,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170727\2700\10000948P\10000948vols_data.csv,1,1
1098,20170927,20170727,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170727\2700\10000949C\10000949vols_data.csv,1,2
1099,20170927,20170727,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170727\2700\10000950P\10000950vols_data.csv,1,2
1100,20171227,20170727,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170727\2700\10000951C\10000951vols_data.csv,1,3
