,expiry,date,strike,id,type,path,is_atm
219,20170125,20170110,2200,10000825,C,E:/Pycharm/data/option_data\20170125\20170110\2200\10000825C\10000825vols_data.csv,0
220,20170125,20170110,2250,10000754,P,E:/Pycharm/data/option_data\20170125\20170110\2250\10000754P\10000754vols_data.csv,0
221,20170125,20170110,2300,10000782,P,E:/Pycharm/data/option_data\20170125\20170110\2300\10000782P\10000782vols_data.csv,1
222,20170125,20170110,2350,10000783,P,E:/Pycharm/data/option_data\20170125\20170110\2350\10000783P\10000783vols_data.csv,0
223,20170125,20170110,2200,10000826,P,E:/Pycharm/data/option_data\20170125\20170110\2200\10000826P\10000826vols_data.csv,0
224,20170222,20170110,2200,10000831,C,E:/Pycharm/data/option_data\20170222\20170110\2200\10000831C\10000831vols_data.csv,0
225,20170222,20170110,2250,10000832,C,E:/Pycharm/data/option_data\20170222\20170110\2250\10000832C\10000832vols_data.csv,0
226,20170222,20170110,2300,10000833,C,E:/Pycharm/data/option_data\20170222\20170110\2300\10000833C\10000833vols_data.csv,1
227,20170222,20170110,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170110\2350\10000834C\10000834vols_data.csv,0
228,20170222,20170110,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170110\2400\10000835C\10000835vols_data.csv,0
229,20170222,20170110,2450,10000841,C,E:/Pycharm/data/option_data\20170222\20170110\2450\10000841C\10000841vols_data.csv,0
230,20170222,20170110,2200,10000836,P,E:/Pycharm/data/option_data\20170222\20170110\2200\10000836P\10000836vols_data.csv,0
231,20170222,20170110,2250,10000837,P,E:/Pycharm/data/option_data\20170222\20170110\2250\10000837P\10000837vols_data.csv,0
232,20170222,20170110,2300,10000838,P,E:/Pycharm/data/option_data\20170222\20170110\2300\10000838P\10000838vols_data.csv,1
233,20170222,20170110,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170110\2350\10000839P\10000839vols_data.csv,0
234,20170322,20170110,2250,10000675,C,E:/Pycharm/data/option_data\20170322\20170110\2250\10000675C\10000675vols_data.csv,0
235,20170322,20170110,2300,10000787,C,E:/Pycharm/data/option_data\20170322\20170110\2300\10000787C\10000787vols_data.csv,1
236,20170322,20170110,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170110\2350\10000788C\10000788vols_data.csv,0
237,20170322,20170110,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170110\2400\10000789C\10000789vols_data.csv,0
238,20170322,20170110,2450,10000790,C,E:/Pycharm/data/option_data\20170322\20170110\2450\10000790C\10000790vols_data.csv,0
239,20170322,20170110,2500,10000791,C,E:/Pycharm/data/option_data\20170322\20170110\2500\10000791C\10000791vols_data.csv,0
240,20170322,20170110,2200,10000827,C,E:/Pycharm/data/option_data\20170322\20170110\2200\10000827C\10000827vols_data.csv,0
241,20170322,20170110,2250,10000680,P,E:/Pycharm/data/option_data\20170322\20170110\2250\10000680P\10000680vols_data.csv,0
242,20170322,20170110,2300,10000792,P,E:/Pycharm/data/option_data\20170322\20170110\2300\10000792P\10000792vols_data.csv,1
243,20170322,20170110,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170110\2350\10000793P\10000793vols_data.csv,0
244,20170322,20170110,2200,10000828,P,E:/Pycharm/data/option_data\20170322\20170110\2200\10000828P\10000828vols_data.csv,0
245,20170628,20170110,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170110\2250\10000729C\10000729vols_data.csv,0
246,20170628,20170110,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170110\2300\10000797C\10000797vols_data.csv,1
247,20170628,20170110,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170110\2350\10000798C\10000798vols_data.csv,0
248,20170628,20170110,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170110\2400\10000799C\10000799vols_data.csv,0
249,20170628,20170110,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170110\2450\10000800C\10000800vols_data.csv,0
250,20170628,20170110,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170110\2500\10000801C\10000801vols_data.csv,0
251,20170628,20170110,2200,10000829,C,E:/Pycharm/data/option_data\20170628\20170110\2200\10000829C\10000829vols_data.csv,0
252,20170628,20170110,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170110\2250\10000734P\10000734vols_data.csv,0
253,20170628,20170110,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170110\2300\10000802P\10000802vols_data.csv,1
254,20170628,20170110,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170110\2350\10000803P\10000803vols_data.csv,0
255,20170628,20170110,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170110\2200\10000830P\10000830vols_data.csv,0
256,20170125,20170111,2250,10000749,C,E:/Pycharm/data/option_data\20170125\20170111\2250\10000749C\10000749vols_data.csv,0
257,20170125,20170111,2300,10000777,C,E:/Pycharm/data/option_data\20170125\20170111\2300\10000777C\10000777vols_data.csv,1
258,20170125,20170111,2350,10000778,C,E:/Pycharm/data/option_data\20170125\20170111\2350\10000778C\10000778vols_data.csv,0
259,20170125,20170111,2400,10000779,C,E:/Pycharm/data/option_data\20170125\20170111\2400\10000779C\10000779vols_data.csv,0
260,20170125,20170111,2450,10000780,C,E:/Pycharm/data/option_data\20170125\20170111\2450\10000780C\10000780vols_data.csv,0
261,20170125,20170111,2500,10000781,C,E:/Pycharm/data/option_data\20170125\20170111\2500\10000781C\10000781vols_data.csv,0
262,20170125,20170111,2200,10000825,C,E:/Pycharm/data/option_data\20170125\20170111\2200\10000825C\10000825vols_data.csv,0
263,20170125,20170111,2250,10000754,P,E:/Pycharm/data/option_data\20170125\20170111\2250\10000754P\10000754vols_data.csv,0
264,20170125,20170111,2300,10000782,P,E:/Pycharm/data/option_data\20170125\20170111\2300\10000782P\10000782vols_data.csv,1
265,20170125,20170111,2350,10000783,P,E:/Pycharm/data/option_data\20170125\20170111\2350\10000783P\10000783vols_data.csv,0
266,20170125,20170111,2200,10000826,P,E:/Pycharm/data/option_data\20170125\20170111\2200\10000826P\10000826vols_data.csv,0
267,20170222,20170111,2200,10000831,C,E:/Pycharm/data/option_data\20170222\20170111\2200\10000831C\10000831vols_data.csv,0
268,20170222,20170111,2250,10000832,C,E:/Pycharm/data/option_data\20170222\20170111\2250\10000832C\10000832vols_data.csv,0
269,20170222,20170111,2300,10000833,C,E:/Pycharm/data/option_data\20170222\20170111\2300\10000833C\10000833vols_data.csv,1
270,20170222,20170111,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170111\2350\10000834C\10000834vols_data.csv,0
271,20170222,20170111,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170111\2400\10000835C\10000835vols_data.csv,0
272,20170222,20170111,2450,10000841,C,E:/Pycharm/data/option_data\20170222\20170111\2450\10000841C\10000841vols_data.csv,0
273,20170222,20170111,2200,10000836,P,E:/Pycharm/data/option_data\20170222\20170111\2200\10000836P\10000836vols_data.csv,0
274,20170222,20170111,2250,10000837,P,E:/Pycharm/data/option_data\20170222\20170111\2250\10000837P\10000837vols_data.csv,0
275,20170222,20170111,2300,10000838,P,E:/Pycharm/data/option_data\20170222\20170111\2300\10000838P\10000838vols_data.csv,1
276,20170222,20170111,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170111\2350\10000839P\10000839vols_data.csv,0
277,20170322,20170111,2250,10000675,C,E:/Pycharm/data/option_data\20170322\20170111\2250\10000675C\10000675vols_data.csv,0
278,20170322,20170111,2300,10000787,C,E:/Pycharm/data/option_data\20170322\20170111\2300\10000787C\10000787vols_data.csv,1
279,20170322,20170111,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170111\2350\10000788C\10000788vols_data.csv,0
280,20170322,20170111,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170111\2400\10000789C\10000789vols_data.csv,0
281,20170322,20170111,2450,10000790,C,E:/Pycharm/data/option_data\20170322\20170111\2450\10000790C\10000790vols_data.csv,0
282,20170322,20170111,2500,10000791,C,E:/Pycharm/data/option_data\20170322\20170111\2500\10000791C\10000791vols_data.csv,0
283,20170322,20170111,2200,10000827,C,E:/Pycharm/data/option_data\20170322\20170111\2200\10000827C\10000827vols_data.csv,0
284,20170322,20170111,2250,10000680,P,E:/Pycharm/data/option_data\20170322\20170111\2250\10000680P\10000680vols_data.csv,0
285,20170322,20170111,2300,10000792,P,E:/Pycharm/data/option_data\20170322\20170111\2300\10000792P\10000792vols_data.csv,1
286,20170322,20170111,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170111\2350\10000793P\10000793vols_data.csv,0
287,20170322,20170111,2200,10000828,P,E:/Pycharm/data/option_data\20170322\20170111\2200\10000828P\10000828vols_data.csv,0
288,20170628,20170111,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170111\2250\10000729C\10000729vols_data.csv,0
289,20170628,20170111,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170111\2300\10000797C\10000797vols_data.csv,1
290,20170628,20170111,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170111\2350\10000798C\10000798vols_data.csv,0
291,20170628,20170111,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170111\2400\10000799C\10000799vols_data.csv,0
292,20170628,20170111,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170111\2450\10000800C\10000800vols_data.csv,0
293,20170628,20170111,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170111\2500\10000801C\10000801vols_data.csv,0
294,20170628,20170111,2200,10000829,C,E:/Pycharm/data/option_data\20170628\20170111\2200\10000829C\10000829vols_data.csv,0
295,20170628,20170111,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170111\2250\10000734P\10000734vols_data.csv,0
296,20170628,20170111,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170111\2300\10000802P\10000802vols_data.csv,1
297,20170628,20170111,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170111\2350\10000803P\10000803vols_data.csv,0
298,20170628,20170111,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170111\2200\10000830P\10000830vols_data.csv,0
299,20170125,20170112,2250,10000749,C,E:/Pycharm/data/option_data\20170125\20170112\2250\10000749C\10000749vols_data.csv,0
300,20170125,20170112,2300,10000777,C,E:/Pycharm/data/option_data\20170125\20170112\2300\10000777C\10000777vols_data.csv,1
301,20170125,20170112,2350,10000778,C,E:/Pycharm/data/option_data\20170125\20170112\2350\10000778C\10000778vols_data.csv,0
302,20170125,20170112,2400,10000779,C,E:/Pycharm/data/option_data\20170125\20170112\2400\10000779C\10000779vols_data.csv,0
303,20170125,20170112,2450,10000780,C,E:/Pycharm/data/option_data\20170125\20170112\2450\10000780C\10000780vols_data.csv,0
304,20170125,20170112,2500,10000781,C,E:/Pycharm/data/option_data\20170125\20170112\2500\10000781C\10000781vols_data.csv,0
305,20170125,20170112,2200,10000825,C,E:/Pycharm/data/option_data\20170125\20170112\2200\10000825C\10000825vols_data.csv,0
306,20170125,20170112,2250,10000754,P,E:/Pycharm/data/option_data\20170125\20170112\2250\10000754P\10000754vols_data.csv,0
307,20170125,20170112,2300,10000782,P,E:/Pycharm/data/option_data\20170125\20170112\2300\10000782P\10000782vols_data.csv,1
308,20170125,20170112,2350,10000783,P,E:/Pycharm/data/option_data\20170125\20170112\2350\10000783P\10000783vols_data.csv,0
309,20170125,20170112,2200,10000826,P,E:/Pycharm/data/option_data\20170125\20170112\2200\10000826P\10000826vols_data.csv,0
310,20170222,20170112,2200,10000831,C,E:/Pycharm/data/option_data\20170222\20170112\2200\10000831C\10000831vols_data.csv,0
311,20170222,20170112,2250,10000832,C,E:/Pycharm/data/option_data\20170222\20170112\2250\10000832C\10000832vols_data.csv,0
312,20170222,20170112,2300,10000833,C,E:/Pycharm/data/option_data\20170222\20170112\2300\10000833C\10000833vols_data.csv,1
313,20170222,20170112,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170112\2350\10000834C\10000834vols_data.csv,0
314,20170222,20170112,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170112\2400\10000835C\10000835vols_data.csv,0
315,20170222,20170112,2450,10000841,C,E:/Pycharm/data/option_data\20170222\20170112\2450\10000841C\10000841vols_data.csv,0
316,20170222,20170112,2200,10000836,P,E:/Pycharm/data/option_data\20170222\20170112\2200\10000836P\10000836vols_data.csv,0
317,20170222,20170112,2250,10000837,P,E:/Pycharm/data/option_data\20170222\20170112\2250\10000837P\10000837vols_data.csv,0
318,20170222,20170112,2300,10000838,P,E:/Pycharm/data/option_data\20170222\20170112\2300\10000838P\10000838vols_data.csv,1
319,20170222,20170112,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170112\2350\10000839P\10000839vols_data.csv,0
320,20170322,20170112,2250,10000675,C,E:/Pycharm/data/option_data\20170322\20170112\2250\10000675C\10000675vols_data.csv,0
321,20170322,20170112,2300,10000787,C,E:/Pycharm/data/option_data\20170322\20170112\2300\10000787C\10000787vols_data.csv,1
322,20170322,20170112,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170112\2350\10000788C\10000788vols_data.csv,0
323,20170322,20170112,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170112\2400\10000789C\10000789vols_data.csv,0
324,20170322,20170112,2450,10000790,C,E:/Pycharm/data/option_data\20170322\20170112\2450\10000790C\10000790vols_data.csv,0
325,20170322,20170112,2500,10000791,C,E:/Pycharm/data/option_data\20170322\20170112\2500\10000791C\10000791vols_data.csv,0
326,20170322,20170112,2200,10000827,C,E:/Pycharm/data/option_data\20170322\20170112\2200\10000827C\10000827vols_data.csv,0
327,20170322,20170112,2250,10000680,P,E:/Pycharm/data/option_data\20170322\20170112\2250\10000680P\10000680vols_data.csv,0
328,20170322,20170112,2300,10000792,P,E:/Pycharm/data/option_data\20170322\20170112\2300\10000792P\10000792vols_data.csv,1
329,20170322,20170112,2350,10000793,P,E:/Pycharm/data/option_data\20170322\20170112\2350\10000793P\10000793vols_data.csv,0
330,20170322,20170112,2200,10000828,P,E:/Pycharm/data/option_data\20170322\20170112\2200\10000828P\10000828vols_data.csv,0
331,20170628,20170112,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170112\2250\10000729C\10000729vols_data.csv,0
332,20170628,20170112,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170112\2300\10000797C\10000797vols_data.csv,1
333,20170628,20170112,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170112\2350\10000798C\10000798vols_data.csv,0
334,20170628,20170112,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170112\2400\10000799C\10000799vols_data.csv,0
335,20170628,20170112,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170112\2450\10000800C\10000800vols_data.csv,0
336,20170628,20170112,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170112\2500\10000801C\10000801vols_data.csv,0
337,20170628,20170112,2200,10000829,C,E:/Pycharm/data/option_data\20170628\20170112\2200\10000829C\10000829vols_data.csv,0
338,20170628,20170112,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170112\2250\10000734P\10000734vols_data.csv,0
339,20170628,20170112,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170112\2300\10000802P\10000802vols_data.csv,1
340,20170628,20170112,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170112\2350\10000803P\10000803vols_data.csv,0
341,20170628,20170112,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170112\2200\10000830P\10000830vols_data.csv,0
342,20170125,20170113,2250,10000749,C,E:/Pycharm/data/option_data\20170125\20170113\2250\10000749C\10000749vols_data.csv,0
343,20170125,20170113,2300,10000777,C,E:/Pycharm/data/option_data\20170125\20170113\2300\10000777C\10000777vols_data.csv,1
344,20170125,20170113,2350,10000778,C,E:/Pycharm/data/option_data\20170125\20170113\2350\10000778C\10000778vols_data.csv,0
345,20170125,20170113,2400,10000779,C,E:/Pycharm/data/option_data\20170125\20170113\2400\10000779C\10000779vols_data.csv,0
346,20170125,20170113,2450,10000780,C,E:/Pycharm/data/option_data\20170125\20170113\2450\10000780C\10000780vols_data.csv,0
347,20170125,20170113,2500,10000781,C,E:/Pycharm/data/option_data\20170125\20170113\2500\10000781C\10000781vols_data.csv,0
348,20170125,20170113,2200,10000825,C,E:/Pycharm/data/option_data\20170125\20170113\2200\10000825C\10000825vols_data.csv,0
349,20170125,20170113,2250,10000754,P,E:/Pycharm/data/option_data\20170125\20170113\2250\10000754P\10000754vols_data.csv,0
350,20170125,20170113,2300,10000782,P,E:/Pycharm/data/option_data\20170125\20170113\2300\10000782P\10000782vols_data.csv,1
351,20170125,20170113,2350,10000783,P,E:/Pycharm/data/option_data\20170125\20170113\2350\10000783P\10000783vols_data.csv,0
352,20170125,20170113,2200,10000826,P,E:/Pycharm/data/option_data\20170125\20170113\2200\10000826P\10000826vols_data.csv,0
353,20170222,20170113,2200,10000831,C,E:/Pycharm/data/option_data\20170222\20170113\2200\10000831C\10000831vols_data.csv,0
354,20170222,20170113,2250,10000832,C,E:/Pycharm/data/option_data\20170222\20170113\2250\10000832C\10000832vols_data.csv,0
355,20170222,20170113,2300,10000833,C,E:/Pycharm/data/option_data\20170222\20170113\2300\10000833C\10000833vols_data.csv,1
356,20170222,20170113,2350,10000834,C,E:/Pycharm/data/option_data\20170222\20170113\2350\10000834C\10000834vols_data.csv,0
357,20170222,20170113,2400,10000835,C,E:/Pycharm/data/option_data\20170222\20170113\2400\10000835C\10000835vols_data.csv,0
358,20170222,20170113,2450,10000841,C,E:/Pycharm/data/option_data\20170222\20170113\2450\10000841C\10000841vols_data.csv,0
359,20170222,20170113,2200,10000836,P,E:/Pycharm/data/option_data\20170222\20170113\2200\10000836P\10000836vols_data.csv,0
360,20170222,20170113,2250,10000837,P,E:/Pycharm/data/option_data\20170222\20170113\2250\10000837P\10000837vols_data.csv,0
361,20170222,20170113,2300,10000838,P,E:/Pycharm/data/option_data\20170222\20170113\2300\10000838P\10000838vols_data.csv,1
362,20170222,20170113,2350,10000839,P,E:/Pycharm/data/option_data\20170222\20170113\2350\10000839P\10000839vols_data.csv,0
363,20170322,20170113,2250,10000675,C,E:/Pycharm/data/option_data\20170322\20170113\2250\10000675C\10000675vols_data.csv,0
364,20170322,20170113,2300,10000787,C,E:/Pycharm/data/option_data\20170322\20170113\2300\10000787C\10000787vols_data.csv,1
365,20170322,20170113,2350,10000788,C,E:/Pycharm/data/option_data\20170322\20170113\2350\10000788C\10000788vols_data.csv,0
366,20170322,20170113,2400,10000789,C,E:/Pycharm/data/option_data\20170322\20170113\2400\10000789C\10000789vols_data.csv,0
