,sec,per_order_profit
14862,14862,1.6462224593081347
14863,14863,1.6463866037946102
14864,14864,1.6465580129329431
14865,14865,1.6466896920728968
14866,14866,1.6468496924211722
14867,14867,1.6469627341997064
14868,14868,1.6471090850715595
14869,14869,1.6472710115906206
14870,14870,1.6474630312087557
14871,14871,1.6476899143437413
14872,14872,1.6478742970657012
14873,14873,1.648076384358229
14874,14874,1.6482768990513426
14875,14875,1.6485005936068466
14876,14876,1.6487362829735153
14877,14877,1.6489245971820834
14878,14878,1.6490908486031934
14879,14879,1.6490393849316456
14880,14880,1.649047743293842
14881,14881,1.6490929858141388
14882,14882,1.6491253384549067
14883,14883,1.6491001983920677
14884,14884,1.6490090153086159
14885,14885,1.6489133018154485
14886,14886,1.6489123727885437
14887,14887,1.648903750042796
14888,14888,1.6488305940351586
14889,14889,1.6488167749186005
14890,14890,1.648794274753948
14891,14891,1.6487005421429806
14892,14892,1.6486505852848972
14893,14893,1.6483546633021129
14894,14894,1.6482435138811047
14895,14895,1.6481634019373574
14896,14896,1.6480517433332975
14897,14897,1.647974472107575
14898,14898,1.6478645808465677
14899,14899,1.6476621276516368
14900,14900,1.6475926318833416
14901,14901,1.6474184641426743
14902,14902,1.6473361432054283
14903,14903,1.6473427896158017
14904,14904,1.647264731225769
14905,14905,1.6471975455081873
14906,14906,1.647189810727742
14907,14907,1.6473308333091818
14908,14908,1.6474382103349101
14909,14909,1.6476091547019192
14910,14910,1.6476762838444727
14911,14911,1.647810259492864
14912,14912,1.647910566251975
14913,14913,1.6479614331674506
14914,14914,1.647943306391993
14915,14915,1.64803374801533
14916,14916,1.6481607829801421
14917,14917,1.6482684561797276
14918,14918,1.6483483082631405
14919,14919,1.6484120614415434
14920,14920,1.6484139111180949
14921,14921,1.6484351576260294
14922,14922,1.6484525325805632
14923,14923,1.6484769483416415
14924,14924,1.6483950099799412
14925,14925,1.648410143266284
14926,14926,1.6484282654390985
14927,14927,1.6484541023166643
14928,14928,1.6484841391449045
14929,14929,1.6484964374146482
14930,14930,1.6484746284775125
14931,14931,1.648408099544029
14932,14932,1.648404394630197
14933,14933,1.648368435617035
14934,14934,1.6482735879795924
14935,14935,1.648146671441566
14936,14936,1.6480831515123773
14937,14937,1.648062169238334
14938,14938,1.6480607356941994
14939,14939,1.6480408569795193
14940,14940,1.6480012612417239
14941,14941,1.647943928589363
14942,14942,1.6478815903690152
14943,14943,1.6477320389835095
14944,14944,1.6475838615932548
14945,14945,1.6474436719478296
14946,14946,1.6473114989050217
14947,14947,1.6471704371754505
14948,14948,1.6470922973151239
14949,14949,1.6468700261574736
14950,14950,1.646681828481718
14951,14951,1.6464737955631568
14952,14952,1.6462700568305817
14953,14953,1.6460922506471822
14954,14954,1.645775682566708
14955,14955,1.6455277900605956
14956,14956,1.645229904973591
14957,14957,1.6449214581989655
14958,14958,1.6446735070747327
14959,14959,1.644430004609961
14960,14960,1.6442129770499139
14961,14961,1.6439737879675396
14962,14962,1.6437631234541838
14963,14963,1.6435023956761712
14964,14964,1.643216762781187
14965,14965,1.6428882211316786
14966,14966,1.6426190352569796
14967,14967,1.6423478982105648
14968,14968,1.6420286155328774
14969,14969,1.6417266052963657
14970,14970,1.6415340971549344
14971,14971,1.6413084143897247
14972,14972,1.641065568066133
14973,14973,1.6408399999668979
14974,14974,1.640656270759958
14975,14975,1.6405914474166987
14976,14976,1.640495124615311
14977,14977,1.6401961065714383
14978,14978,1.6400806024961616
14979,14979,1.640000202481664
