,sec,average_accu_orders
3596,3596,12442.025967250302
3597,3597,12444.888047191362
3598,3598,12447.501975230702
3599,3599,12449.646897449891
3600,3600,12451.819401090419
3601,3601,12453.76802013141
3602,3602,12455.585820917262
3603,3603,12458.325349790539
3604,3604,12461.446105713549
3605,3605,12466.05646871718
3606,3606,12471.12537628526
3607,3607,12476.460008105392
3608,3608,12480.302673187638
3609,3609,12484.015702556044
3610,3610,12488.23195816198
3611,3611,12490.326866879777
3612,3612,12492.363076150454
3613,3613,12494.004964745747
3614,3614,12496.16457502431
3615,3615,12497.798052906383
3616,3616,12500.381765750342
3617,3617,12503.863081186551
3618,3618,12506.444981892297
3619,3619,12510.198333705059
3620,3620,12511.42259728697
3621,3621,12513.99617251751
3622,3622,12516.702874635772
3623,3623,12518.204922273982
3624,3624,12520.068449305181
3625,3625,12522.660641627854
3626,3626,12526.28066925031
3627,3627,12528.781513950062
3628,3628,12531.819833297068
3629,3629,12536.793819610812
3630,3630,12540.122895625498
3631,3631,12542.9279840603
3632,3632,12545.371958202282
3633,3633,12546.959651671297
3634,3634,12550.590503807403
3635,3635,12553.32830396474
3636,3636,12555.225814269059
3637,3637,12558.639868742173
3638,3638,12561.452918688696
3639,3639,12565.046205856432
3640,3640,12569.54795962247
3641,3641,12575.090104519397
3642,3642,12578.279058199605
3643,3643,12579.673988558834
3644,3644,12581.140689444743
3645,3645,12583.093963632995
3646,3646,12584.993722428513
3647,3647,12588.185005889449
3648,3648,12590.343444882412
3649,3649,12593.046991317264
3650,3650,12595.65223990294
3651,3651,12597.72011114456
3652,3652,12600.650249761797
3653,3653,12602.847586623644
3654,3654,12605.853004355296
3655,3655,12607.651636313985
3656,3656,12609.119458269894
3657,3657,12610.25838910837
3658,3658,12612.657661240873
3659,3659,12615.226147198244
3660,3660,12618.909054885473
3661,3661,12622.426502913897
3662,3662,12624.159787651475
3663,3663,12625.712325230654
3664,3664,12627.966787473564
3665,3665,12629.597672189904
3666,3666,12631.966030688383
3667,3667,12635.214371435048
3668,3668,12638.746875416358
3669,3669,12644.116023615023
3670,3670,12648.196322320258
3671,3671,12654.552663822742
3672,3672,12658.289606329477
3673,3673,12661.085539214493
3674,3674,12663.402882340835
3675,3675,12667.044576610668
3676,3676,12668.99385603079
3677,3677,12671.18343100704
3678,3678,12673.675539714699
3679,3679,12676.186579546358
3680,3680,12679.453187906627
3681,3681,12681.554437434725
3682,3682,12684.86608034958
3683,3683,12687.187376588496
3684,3684,12689.961042387722
3685,3685,12693.682670308324
3686,3686,12696.458347617694
3687,3687,12700.028225991786
3688,3688,12701.328241565052
3689,3689,12704.424485798061
3690,3690,12707.353037625426
3691,3691,12709.988847150467
3692,3692,12711.36534412284
3693,3693,12712.887923928774
3694,3694,12714.816109199533
3695,3695,12716.41039250104
3696,3696,12717.760259367753
3697,3697,12719.668896672885
3698,3698,12721.794520382522
3699,3699,12724.97406306819
3700,3700,12727.677705238248
3701,3701,12729.788669352776
3702,3702,12733.55935839665
3703,3703,12737.02755744808
3704,3704,12739.409061628832
3705,3705,12742.62709244227
3706,3706,12744.768645726428
3707,3707,12747.006865987501
3708,3708,12749.172501710316
3709,3709,12751.083447712339
3710,3710,12752.960015019593
3711,3711,12754.547493797914
3712,3712,12755.691333801144
3713,3713,12756.974604531206
3714,3714,12759.571536179727
3715,3715,12761.198386908694
3716,3716,12762.560037446789
3717,3717,12764.699038441024
3718,3718,12766.734547260616
3719,3719,12768.629858726697
3720,3720,12769.438772636138
3721,3721,12772.340575387789
3722,3722,12775.510644278716
3723,3723,12778.104882545453
3724,3724,12781.549854253335
3725,3725,12785.416872806429
3726,3726,12789.163067654692
3727,3727,12792.663420845707
3728,3728,12795.120245399543
3729,3729,12796.717920689785
3730,3730,12798.945119022352
3731,3731,12800.39515575343
3732,3732,12802.983446025868
3733,3733,12804.700956286883
3734,3734,12806.095297265501
3735,3735,12808.362368239892
3736,3736,12809.897733002377
3737,3737,12814.707929508193
3738,3738,12817.800456415118
3739,3739,12821.78783185645
3740,3740,12826.733611069109
3741,3741,12829.796786488872
3742,3742,12831.775680277884
3743,3743,12833.944075189293
3744,3744,12837.140112376233
3745,3745,12840.532911425737
3746,3746,12843.117444514162
3747,3747,12846.401106013389
3748,3748,12849.823644923268
3749,3749,12852.24950482745
3750,3750,12856.006792301281
3751,3751,12858.087320901204
3752,3752,12859.941369666361
3753,3753,12862.09997732705
3754,3754,12863.608357857996
3755,3755,12866.52946079882
3756,3756,12868.974012896988
3757,3757,12872.152925342067
3758,3758,12874.349269578503
3759,3759,12876.155653652078
3760,3760,12878.123550100985
3761,3761,12879.514185606524
3762,3762,12881.146062440292
3763,3763,12882.679107469523
3764,3764,12885.735073039794
3765,3765,12889.008272219176
3766,3766,12892.08188934561
3767,3767,12893.788483264094
3768,3768,12896.090937212253
3769,3769,12899.26627511064
3770,3770,12901.67500155134
3771,3771,12904.223818896297
3772,3772,12906.633955267165
3773,3773,12909.947322138596
3774,3774,12913.159455718176
3775,3775,12915.30301925689
3776,3776,12918.260702983142
3777,3777,12920.799455683411
3778,3778,12922.220161069403
3779,3779,12923.819009912382
3780,3780,12925.994855289648
3781,3781,12927.56174885775
3782,3782,12929.53751088207
3783,3783,12931.615471427236
3784,3784,12933.513610065087
3785,3785,12938.26741453267
3786,3786,12940.510998863825
3787,3787,12944.029587290504
3788,3788,12947.219273002633
3789,3789,12950.54835836491
3790,3790,12952.507664817065
3791,3791,12954.300998744937
3792,3792,12956.898336741433
3793,3793,12958.88291096192
3794,3794,12961.762159020303
3795,3795,12964.314291616389
3796,3796,12967.104052028319
3797,3797,12969.993464849067
3798,3798,12972.364823233278
3799,3799,12975.7170540227
3800,3800,12978.757399517484
3801,3801,12980.745454765485
3802,3802,12982.977991832975
3803,3803,12985.7445087618
3804,3804,12988.126750459143
3805,3805,12990.182252912813
3806,3806,12993.15818311214
3807,3807,12994.754454805336
3808,3808,12997.0681730003
3809,3809,12998.78665348112
3810,3810,13001.933071449104
3811,3811,13004.772322438963
3812,3812,13007.357778912628
3813,3813,13009.50003084111
3814,3814,13010.498323784206
3815,3815,13011.913349196724
3816,3816,13013.246265772943
3817,3817,13016.398316937735
3818,3818,13017.45739193043
3819,3819,13020.315765094794
3820,3820,13022.13847206444
3821,3821,13023.492928873467
3822,3822,13025.644099080542
3823,3823,13027.806495944054
3824,3824,13029.255215278812
3825,3825,13033.303240475105
3826,3826,13038.507378029844
3827,3827,13043.002551275216
3828,3828,13044.831911368978
3829,3829,13047.390330939746
3830,3830,13049.653370654118
3831,3831,13052.291772631577
3832,3832,13055.26723617054
3833,3833,13058.069412997602
3834,3834,13060.96134478389
3835,3835,13064.344903525995
3836,3836,13066.499107476235
3837,3837,13067.890718384135
3838,3838,13069.210662084848
3839,3839,13070.878526344792
3840,3840,13073.600200261324
3841,3841,13075.569245556728
3842,3842,13077.866335017461
3843,3843,13080.844152214398
3844,3844,13085.262088332647
3845,3845,13088.761849748164
3846,3846,13091.637494811763
3847,3847,13093.646624563873
3848,3848,13099.721565134105
3849,3849,13102.75358027307
3850,3850,13104.317139747407
3851,3851,13106.92238554818
3852,3852,13110.399884116121
3853,3853,13112.582124217552
3854,3854,13115.8164017649
3855,3855,13117.910732392544
3856,3856,13119.373440942834
3857,3857,13121.954397380428
3858,3858,13125.52642707236
3859,3859,13127.908849725893
3860,3860,13129.912930641287
3861,3861,13132.081308691219
3862,3862,13132.926082984106
3863,3863,13135.307681647151
3864,3864,13137.386043274839
3865,3865,13139.636011274706
3866,3866,13141.354883218288
3867,3867,13142.715414803111
3868,3868,13144.498893547523
3869,3869,13146.466575327308
3870,3870,13148.619050047371
3871,3871,13150.076398644036
3872,3872,13151.783391906418
3873,3873,13152.989656196498
3874,3874,13155.852816060884
3875,3875,13159.714916729177
3876,3876,13163.404851654737
3877,3877,13165.256102644176
3878,3878,13166.868124830868
3879,3879,13168.271618831961
3880,3880,13170.428085992236
3881,3881,13173.294251763122
3882,3882,13176.001235923668
3883,3883,13178.042332161442
3884,3884,13179.873801939468
3885,3885,13181.346634379119
3886,3886,13182.809396504517
3887,3887,13185.291312408674
3888,3888,13187.362108131243
3889,3889,13189.267588725375
3890,3890,13191.538735839247
3891,3891,13193.089371101838
3892,3892,13194.092701360009
3893,3893,13195.658105824861
3894,3894,13196.951415416268
3895,3895,13198.36094695277
3896,3896,13200.297343323085
3897,3897,13201.792789515484
3898,3898,13203.726999945597
3899,3899,13205.10071531325
3900,3900,13207.256735281155
3901,3901,13209.789838858434
3902,3902,13212.242959345323
3903,3903,13214.166511438694
3904,3904,13217.566316573608
3905,3905,13219.166923784449
3906,3906,13222.130507402831
3907,3907,13225.499140709131
3908,3908,13227.604999324436
3909,3909,13230.115174405619
3910,3910,13233.370119200057
3911,3911,13236.834225131306
3912,3912,13238.868720226088
3913,3913,13241.384490394013
3914,3914,13243.41612541097
3915,3915,13246.782440921499
3916,3916,13249.132840488484
3917,3917,13251.643088061415
3918,3918,13253.056595152659
3919,3919,13255.853887228493
3920,3920,13259.594431607404
3921,3921,13262.88903066087
3922,3922,13268.159122571535
3923,3923,13274.062819391856
3924,3924,13281.219333048228
3925,3925,13285.376129745413
3926,3926,13290.21279161366
3927,3927,13294.459633628516
3928,3928,13297.067226966055
3929,3929,13299.58575886435
3930,3930,13301.96712789436
3931,3931,13304.588208285373
3932,3932,13306.674115644892
3933,3933,13308.129581123596
3934,3934,13310.634772518732
3935,3935,13312.895462153157
3936,3936,13316.286362980834
3937,3937,13319.036903906981
3938,3938,13322.677734050869
3939,3939,13326.229769805472
3940,3940,13328.703991398654
3941,3941,13330.44746375997
3942,3942,13333.71059662203
3943,3943,13335.314548665921
3944,3944,13337.214325045084
3945,3945,13339.10679609791
3946,3946,13341.038246677133
3947,3947,13342.559260912665
3948,3948,13345.76200807538
3949,3949,13347.483701315015
3950,3950,13349.24544420086
3951,3951,13351.310106033621
3952,3952,13352.470917074419
3953,3953,13355.471796312151
3954,3954,13358.52362327506
3955,3955,13360.884443491552
3956,3956,13363.922674121615
3957,3957,13366.905091250366
3958,3958,13368.891013234688
3959,3959,13370.424550591819
3960,3960,13373.45850223544
3961,3961,13376.019178966077
3962,3962,13378.116365886779
3963,3963,13381.220768845245
3964,3964,13382.600623925453
3965,3965,13383.86141976207
3966,3966,13386.458776909703
3967,3967,13389.491620580264
3968,3968,13391.693004911356
3969,3969,13393.952252599514
3970,3970,13396.358153850544
3971,3971,13397.580590407302
3972,3972,13400.053968062075
3973,3973,13401.88900724191
3974,3974,13404.344357572538
3975,3975,13406.287192642685
3976,3976,13408.403483783215
3977,3977,13412.666955254626
3978,3978,13415.031369675986
3979,3979,13417.250095969908
3980,3980,13419.675616048964
3981,3981,13421.189182554397
3982,3982,13422.820054116239
3983,3983,13425.258895877298
3984,3984,13429.406841173342
3985,3985,13432.25694115617
3986,3986,13434.72749191733
3987,3987,13439.86633772211
3988,3988,13443.616409927445
3989,3989,13447.879363385366
3990,3990,13451.611969947318
3991,3991,13452.929167517523
3992,3992,13455.525952298281
3993,3993,13456.881005692663
3994,3994,13458.741147546812
3995,3995,13460.13912825101
3996,3996,13461.706831068866
3997,3997,13462.925132193575
3998,3998,13464.34905477765
3999,3999,13465.772825302029
4000,4000,13469.254450715178
4001,4001,13471.748591812137
4002,4002,13473.543165679068
4003,4003,13475.817139451456
4004,4004,13478.060018589074
4005,4005,13481.126407358894
4006,4006,13483.804312681097
4007,4007,13486.75735774579
4008,4008,13489.874202621517
4009,4009,13493.433879363132
4010,4010,13495.092104137917
4011,4011,13499.191926458188
4012,4012,13502.09642917786
4013,4013,13503.478126515516
4014,4014,13506.07285715086
4015,4015,13509.364774180352
4016,4016,13513.373761548057
4017,4017,13517.980865710611
4018,4018,13521.342951817463
4019,4019,13524.863344638201
4020,4020,13527.232161315354
4021,4021,13528.873388856236
4022,4022,13531.636025756987
4023,4023,13534.939729943153
4024,4024,13538.992284991587
4025,4025,13542.965040575882
4026,4026,13549.460300944378
4027,4027,13552.518816476186
4028,4028,13555.984136512663
4029,4029,13560.003577962962
4030,4030,13563.19909200868
4031,4031,13564.430462554195
4032,4032,13565.304351036768
4033,4033,13566.487902487826
4034,4034,13568.391204426158
4035,4035,13570.302536350764
4036,4036,13571.2467868764
4037,4037,13573.380138790468
4038,4038,13575.195782129746
4039,4039,13576.802929295967
4040,4040,13580.10156351509
4041,4041,13582.361797167605
4042,4042,13584.212453753631
4043,4043,13585.979911016906
4044,4044,13587.722434935822
4045,4045,13589.967565813677
4046,4046,13592.551672342632
4047,4047,13594.891713666715
4048,4048,13596.553769093964
4049,4049,13597.829471871826
4050,4050,13600.167967397385
4051,4051,13602.76049956579
4052,4052,13604.093996902167
4053,4053,13606.934819257409
4054,4054,13608.694182786083
4055,4055,13613.41766484495
4056,4056,13617.200230959157
4057,4057,13619.927018135817
4058,4058,13622.539699490351
4059,4059,13624.224511946692
4060,4060,13626.189291612996
4061,4061,13627.992175368541
4062,4062,13629.209065266956
4063,4063,13632.615672306754
4064,4064,13635.78126889859
4065,4065,13637.782258595511
4066,4066,13639.739945023299
4067,4067,13642.166090377146
4068,4068,13644.596395381748
4069,4069,13646.827814353504
4070,4070,13648.256693767644
4071,4071,13649.685439642491
4072,4072,13652.803656879807
4073,4073,13655.472802235165
4074,4074,13657.149900111011
4075,4075,13659.145142770843
4076,4076,13661.305905235004
4077,4077,13662.595021470657
4078,4078,13666.777323150382
4079,4079,13668.59919882651
4080,4080,13670.994731065619
4081,4081,13672.432124163897
4082,4082,13674.086292660268
4083,4083,13675.670238186762
4084,4084,13678.629853544551
4085,4085,13681.30614537871
4086,4086,13684.378631054306
4087,4087,13687.424536766128
4088,4088,13690.338607399332
4089,4089,13693.282285510557
4090,4090,13695.377899107625
4091,4091,13697.931896058913
4092,4092,13700.779977682803
4093,4093,13702.461946197112
4094,4094,13704.678933198373
4095,4095,13707.880247836058
4096,4096,13710.191051928734
4097,4097,13711.492876999077
4098,4098,13713.301303794917
4099,4099,13715.345170006936
4100,4100,13717.486968658253
4101,4101,13719.287840481486
4102,4102,13721.316955638054
4103,4103,13723.85009210148
4104,4104,13727.446101463054
4105,4105,13729.48348959956
4106,4106,13731.227156146895
4107,4107,13733.041632137783
4108,4108,13735.30300759831
4109,4109,13737.059256002747
4110,4110,13739.173489571938
4111,4111,13741.429656842774
4112,4112,13742.496483544399
4113,4113,13743.353795882329
4114,4114,13744.24777587765
4115,4115,13746.08242747686
4116,4116,13747.141746213932
4117,4117,13749.65944676153
4118,4118,13752.366401332782
4119,4119,13753.835602930321
4120,4120,13755.148890911949
4121,4121,13756.251489242157
4122,4122,13757.296686400283
4123,4123,13758.420970763369
4124,4124,13760.284628053987
4125,4125,13762.54772249488
4126,4126,13765.596718575727
4127,4127,13769.134881470869
4128,4128,13771.072982667918
4129,4129,13772.62958418733
4130,4130,13773.853553303503
4131,4131,13774.723509934436
4132,4132,13777.641469053804
4133,4133,13780.712420678221
4134,4134,13783.849562657739
4135,4135,13785.849454942652
4136,4136,13787.160239602195
4137,4137,13789.482642278852
4138,4138,13791.230494478796
4139,4139,13792.989819554896
4140,4140,13795.145244412906
4141,4141,13797.385727046141
4142,4142,13799.492544744295
4143,4143,13801.9149557772
4144,4144,13805.642232162048
4145,4145,13808.25375145518
4146,4146,13810.024482425311
4147,4147,13812.807752081773
4148,4148,13815.960107908015
4149,4149,13820.284990500228
4150,4150,13823.591052941176
4151,4151,13827.661216346582
4152,4152,13830.460064987921
4153,4153,13834.785679766881
4154,4154,13837.145022579263
4155,4155,13841.97633820159
4156,4156,13846.69814844158
4157,4157,13851.223318063696
4158,4158,13854.240282277886
4159,4159,13861.060465233146
4160,4160,13864.780724862465
4161,4161,13868.026893146045
4162,4162,13871.90998733497
